itemid,datasetid,hasbird
61986,ff1010bird,0
180749,ff1010bird,0
167365,ff1010bird,0
127358,ff1010bird,0
179356,ff1010bird,0
135942,ff1010bird,0
28252,ff1010bird,0
73514,ff1010bird,1
17349,ff1010bird,1
90348,ff1010bird,0
161609,ff1010bird,0
161640,ff1010bird,1
52755,ff1010bird,0
95820,ff1010bird,1
155240,ff1010bird,1
44570,ff1010bird,1
127443,ff1010bird,0
87939,ff1010bird,0
127999,ff1010bird,0
99452,ff1010bird,1
61603,ff1010bird,1
184270,ff1010bird,0
27073,ff1010bird,0
69964,ff1010bird,0
184229,ff1010bird,0
40826,ff1010bird,1
15659,ff1010bird,0
187122,ff1010bird,0
181292,ff1010bird,0
41742,ff1010bird,1
157195,ff1010bird,1
157769,ff1010bird,1
154917,ff1010bird,1
33827,ff1010bird,1
22521,ff1010bird,0
153553,ff1010bird,0
130485,ff1010bird,0
102559,ff1010bird,1
142011,ff1010bird,0
44053,ff1010bird,0
65267,ff1010bird,0
124486,ff1010bird,1
31816,ff1010bird,1
54524,ff1010bird,1
18038,ff1010bird,1
99224,ff1010bird,1
64190,ff1010bird,0
191277,ff1010bird,0
186337,ff1010bird,0
72267,ff1010bird,1
98329,ff1010bird,0
100277,ff1010bird,0
164205,ff1010bird,0
63220,ff1010bird,1
128704,ff1010bird,0
72756,ff1010bird,0
72226,ff1010bird,0
173891,ff1010bird,0
148461,ff1010bird,0
44277,ff1010bird,0
171478,ff1010bird,0
184212,ff1010bird,0
127801,ff1010bird,0
79562,ff1010bird,0
118858,ff1010bird,1
184639,ff1010bird,0
111664,ff1010bird,0
118333,ff1010bird,0
56404,ff1010bird,0
46190,ff1010bird,0
155112,ff1010bird,0
182049,ff1010bird,1
62031,ff1010bird,0
155383,ff1010bird,0
77750,ff1010bird,0
155396,ff1010bird,0
133097,ff1010bird,1
44225,ff1010bird,0
185525,ff1010bird,1
76285,ff1010bird,0
56640,ff1010bird,1
80714,ff1010bird,1
101322,ff1010bird,0
42101,ff1010bird,0
134980,ff1010bird,0
172636,ff1010bird,0
63732,ff1010bird,0
171241,ff1010bird,0
54805,ff1010bird,1
24967,ff1010bird,1
117817,ff1010bird,1
55118,ff1010bird,0
24966,ff1010bird,0
170564,ff1010bird,1
58560,ff1010bird,0
184731,ff1010bird,0
98703,ff1010bird,1
58834,ff1010bird,0
112291,ff1010bird,0
177887,ff1010bird,0
108042,ff1010bird,0
80757,ff1010bird,0
178426,ff1010bird,0
147678,ff1010bird,0
146852,ff1010bird,0
158611,ff1010bird,0
189517,ff1010bird,1
91761,ff1010bird,0
65454,ff1010bird,0
62683,ff1010bird,0
42798,ff1010bird,0
187701,ff1010bird,1
64415,ff1010bird,0
104650,ff1010bird,1
147943,ff1010bird,0
26267,ff1010bird,0
45905,ff1010bird,1
145043,ff1010bird,0
69092,ff1010bird,1
127170,ff1010bird,0
56952,ff1010bird,0
160910,ff1010bird,0
34618,ff1010bird,1
17134,ff1010bird,0
161584,ff1010bird,1
48416,ff1010bird,0
55723,ff1010bird,0
189846,ff1010bird,1
177189,ff1010bird,0
42051,ff1010bird,0
154735,ff1010bird,0
150534,ff1010bird,0
127263,ff1010bird,0
81464,ff1010bird,0
62856,ff1010bird,0
87941,ff1010bird,0
150167,ff1010bird,0
55379,ff1010bird,0
149743,ff1010bird,1
13792,ff1010bird,0
36483,ff1010bird,0
179388,ff1010bird,0
156938,ff1010bird,1
34111,ff1010bird,1
165211,ff1010bird,0
138014,ff1010bird,0
86964,ff1010bird,0
46238,ff1010bird,0
63716,ff1010bird,1
50056,ff1010bird,0
41740,ff1010bird,0
47885,ff1010bird,0
39980,ff1010bird,0
26904,ff1010bird,0
120384,ff1010bird,0
119003,ff1010bird,1
100274,ff1010bird,0
113327,ff1010bird,0
18802,ff1010bird,0
101318,ff1010bird,0
111006,ff1010bird,1
47468,ff1010bird,0
190528,ff1010bird,0
75254,ff1010bird,0
141175,ff1010bird,0
191917,ff1010bird,0
65537,ff1010bird,0
161922,ff1010bird,0
64168,ff1010bird,0
130479,ff1010bird,0
93337,ff1010bird,0
162734,ff1010bird,0
90343,ff1010bird,1
62509,ff1010bird,1
95551,ff1010bird,1
13775,ff1010bird,0
133474,ff1010bird,0
135446,ff1010bird,0
167033,ff1010bird,0
100,ff1010bird,1
145545,ff1010bird,0
55239,ff1010bird,0
20782,ff1010bird,0
56610,ff1010bird,0
102861,ff1010bird,0
149326,ff1010bird,0
121579,ff1010bird,1
70946,ff1010bird,0
78781,ff1010bird,0
147932,ff1010bird,0
34196,ff1010bird,1
54374,ff1010bird,1
73205,ff1010bird,0
64205,ff1010bird,0
57611,ff1010bird,1
111184,ff1010bird,0
58498,ff1010bird,0
195311,ff1010bird,1
111668,ff1010bird,0
77919,ff1010bird,0
177891,ff1010bird,0
171513,ff1010bird,1
141596,ff1010bird,0
54901,ff1010bird,0
64144,ff1010bird,1
58236,ff1010bird,0
20206,ff1010bird,0
175604,ff1010bird,0
56169,ff1010bird,0
56572,ff1010bird,0
15292,ff1010bird,0
147241,ff1010bird,0
59196,ff1010bird,0
77789,ff1010bird,0
127997,ff1010bird,0
104393,ff1010bird,1
86930,ff1010bird,0
64544,ff1010bird,1
61184,ff1010bird,0
177240,ff1010bird,1
155298,ff1010bird,0
118136,ff1010bird,0
181868,ff1010bird,0
71119,ff1010bird,0
73367,ff1010bird,0
140802,ff1010bird,0
144076,ff1010bird,0
137894,ff1010bird,0
67261,ff1010bird,0
87615,ff1010bird,0
60052,ff1010bird,0
47470,ff1010bird,0
165580,ff1010bird,1
107609,ff1010bird,0
58270,ff1010bird,0
110122,ff1010bird,0
106848,ff1010bird,0
150161,ff1010bird,0
169091,ff1010bird,0
131252,ff1010bird,1
28253,ff1010bird,0
128003,ff1010bird,0
160908,ff1010bird,0
52646,ff1010bird,1
57608,ff1010bird,1
173446,ff1010bird,0
124685,ff1010bird,0
30207,ff1010bird,0
120123,ff1010bird,0
64120,ff1010bird,0
179606,ff1010bird,0
94402,ff1010bird,0
59005,ff1010bird,0
94831,ff1010bird,0
75625,ff1010bird,0
38287,ff1010bird,0
39010,ff1010bird,0
182543,ff1010bird,1
140820,ff1010bird,0
53451,ff1010bird,1
58266,ff1010bird,0
171195,ff1010bird,0
118133,ff1010bird,0
91543,ff1010bird,0
86927,ff1010bird,0
64310,ff1010bird,0
75249,ff1010bird,0
2520,ff1010bird,0
90085,ff1010bird,0
110987,ff1010bird,1
104756,ff1010bird,1
96922,ff1010bird,0
17912,ff1010bird,0
160575,ff1010bird,1
191928,ff1010bird,0
109484,ff1010bird,0
55514,ff1010bird,0
38879,ff1010bird,0
141144,ff1010bird,0
2527,ff1010bird,0
157398,ff1010bird,0
87521,ff1010bird,0
192353,ff1010bird,0
173131,ff1010bird,0
127195,ff1010bird,1
155290,ff1010bird,1
185141,ff1010bird,0
86637,ff1010bird,0
176243,ff1010bird,0
53383,ff1010bird,0
95821,ff1010bird,1
182740,ff1010bird,1
95088,ff1010bird,0
52834,ff1010bird,1
195529,ff1010bird,0
30324,ff1010bird,0
155262,ff1010bird,1
38558,ff1010bird,1
77658,ff1010bird,0
121762,ff1010bird,0
156826,ff1010bird,1
52872,ff1010bird,0
120125,ff1010bird,0
17854,ff1010bird,0
173903,ff1010bird,1
74944,ff1010bird,1
66033,ff1010bird,1
185148,ff1010bird,0
18766,ff1010bird,0
109092,ff1010bird,0
22516,ff1010bird,0
56639,ff1010bird,0
120226,ff1010bird,1
23131,ff1010bird,1
102936,ff1010bird,1
63749,ff1010bird,0
174495,ff1010bird,0
91756,ff1010bird,0
123399,ff1010bird,0
55091,ff1010bird,0
127438,ff1010bird,1
73126,ff1010bird,0
133087,ff1010bird,0
83986,ff1010bird,0
135537,ff1010bird,0
124494,ff1010bird,1
93649,ff1010bird,0
160521,ff1010bird,0
57607,ff1010bird,0
127433,ff1010bird,0
191746,ff1010bird,0
40824,ff1010bird,1
139328,ff1010bird,0
128372,ff1010bird,0
40832,ff1010bird,1
29639,ff1010bird,0
41720,ff1010bird,1
43709,ff1010bird,0
79272,ff1010bird,0
89440,ff1010bird,1
173194,ff1010bird,0
195487,ff1010bird,0
148879,ff1010bird,1
139097,ff1010bird,0
55093,ff1010bird,0
85363,ff1010bird,0
127278,ff1010bird,0
189822,ff1010bird,0
195290,ff1010bird,0
173195,ff1010bird,0
35486,ff1010bird,1
187010,ff1010bird,1
145479,ff1010bird,0
1748,ff1010bird,0
56133,ff1010bird,0
146993,ff1010bird,0
55513,ff1010bird,0
91237,ff1010bird,0
146690,ff1010bird,0
69094,ff1010bird,0
155230,ff1010bird,0
161929,ff1010bird,0
26272,ff1010bird,0
124678,ff1010bird,0
95545,ff1010bird,1
104606,ff1010bird,0
151777,ff1010bird,0
16372,ff1010bird,0
135835,ff1010bird,1
189868,ff1010bird,1
96931,ff1010bird,0
128044,ff1010bird,0
45482,ff1010bird,0
86751,ff1010bird,1
180744,ff1010bird,0
162662,ff1010bird,0
93662,ff1010bird,0
189823,ff1010bird,0
89689,ff1010bird,0
72933,ff1010bird,1
73616,ff1010bird,1
121377,ff1010bird,0
184356,ff1010bird,0
73102,ff1010bird,0
127632,ff1010bird,0
127836,ff1010bird,0
149930,ff1010bird,0
82024,ff1010bird,0
155215,ff1010bird,0
11703,ff1010bird,0
111091,ff1010bird,1
165166,ff1010bird,0
20049,ff1010bird,0
95051,ff1010bird,0
74939,ff1010bird,1
53394,ff1010bird,1
113328,ff1010bird,0
102871,ff1010bird,0
54579,ff1010bird,1
96346,ff1010bird,0
127341,ff1010bird,0
24948,ff1010bird,0
111084,ff1010bird,1
151388,ff1010bird,1
79273,ff1010bird,0
189855,ff1010bird,1
44529,ff1010bird,1
140794,ff1010bird,0
155098,ff1010bird,0
192092,ff1010bird,1
78665,ff1010bird,0
79703,ff1010bird,0
82808,ff1010bird,0
48972,ff1010bird,0
69099,ff1010bird,0
178828,ff1010bird,0
94403,ff1010bird,0
76443,ff1010bird,1
78925,ff1010bird,0
125247,ff1010bird,0
15689,ff1010bird,0
102083,ff1010bird,0
111029,ff1010bird,1
51384,ff1010bird,1
149976,ff1010bird,1
19492,ff1010bird,1
91402,ff1010bird,1
18807,ff1010bird,0
77914,ff1010bird,0
118592,ff1010bird,1
67885,ff1010bird,0
53377,ff1010bird,0
160015,ff1010bird,1
127245,ff1010bird,0
156945,ff1010bird,1
134700,ff1010bird,0
128050,ff1010bird,0
52777,ff1010bird,0
135471,ff1010bird,0
24947,ff1010bird,0
22515,ff1010bird,0
168775,ff1010bird,0
189696,ff1010bird,0
46085,ff1010bird,0
56928,ff1010bird,0
193761,ff1010bird,0
125736,ff1010bird,0
17135,ff1010bird,0
146714,ff1010bird,0
95945,ff1010bird,0
145045,ff1010bird,1
79687,ff1010bird,0
33695,ff1010bird,0
56959,ff1010bird,0
155226,ff1010bird,1
96956,ff1010bird,1
101338,ff1010bird,0
188816,ff1010bird,1
21889,ff1010bird,0
38288,ff1010bird,0
44207,ff1010bird,1
96180,ff1010bird,1
73516,ff1010bird,0
80313,ff1010bird,0
86956,ff1010bird,0
193592,ff1010bird,0
22387,ff1010bird,0
146715,ff1010bird,1
126834,ff1010bird,0
78806,ff1010bird,0
155293,ff1010bird,0
54813,ff1010bird,0
140801,ff1010bird,0
93652,ff1010bird,0
56611,ff1010bird,1
160572,ff1010bird,1
79266,ff1010bird,0
111180,ff1010bird,0
155251,ff1010bird,0
11684,ff1010bird,0
13774,ff1010bird,0
180543,ff1010bird,0
141991,ff1010bird,0
136475,ff1010bird,0
124181,ff1010bird,0
180174,ff1010bird,0
127303,ff1010bird,0
15651,ff1010bird,0
1931,ff1010bird,0
16646,ff1010bird,1
1053,ff1010bird,0
65675,ff1010bird,0
61639,ff1010bird,0
72006,ff1010bird,0
52404,ff1010bird,0
17970,ff1010bird,1
146702,ff1010bird,1
161642,ff1010bird,1
170371,ff1010bird,0
150162,ff1010bird,0
96959,ff1010bird,1
187611,ff1010bird,0
87127,ff1010bird,0
145539,ff1010bird,0
176963,ff1010bird,1
158610,ff1010bird,0
89676,ff1010bird,0
187006,ff1010bird,1
74319,ff1010bird,1
180235,ff1010bird,1
140790,ff1010bird,0
68063,ff1010bird,0
46534,ff1010bird,0
21091,ff1010bird,1
81879,ff1010bird,0
127193,ff1010bird,0
127237,ff1010bird,0
194801,ff1010bird,0
154920,ff1010bird,1
102245,ff1010bird,1
60086,ff1010bird,0
110160,ff1010bird,0
175143,ff1010bird,0
126853,ff1010bird,0
158743,ff1010bird,0
65813,ff1010bird,1
104875,ff1010bird,0
127624,ff1010bird,0
17859,ff1010bird,0
144512,ff1010bird,0
86966,ff1010bird,0
48158,ff1010bird,0
60588,ff1010bird,1
82396,ff1010bird,0
86762,ff1010bird,0
73104,ff1010bird,0
155123,ff1010bird,0
53613,ff1010bird,1
155218,ff1010bird,0
143960,ff1010bird,0
112397,ff1010bird,1
121212,ff1010bird,0
71914,ff1010bird,0
140039,ff1010bird,0
46851,ff1010bird,1
103563,ff1010bird,0
93660,ff1010bird,0
155224,ff1010bird,0
69243,ff1010bird,0
113600,ff1010bird,0
38592,ff1010bird,1
179046,ff1010bird,0
136616,ff1010bird,1
77462,ff1010bird,0
111181,ff1010bird,0
73539,ff1010bird,1
171016,ff1010bird,1
70804,ff1010bird,0
126106,ff1010bird,1
65672,ff1010bird,0
54532,ff1010bird,1
41320,ff1010bird,0
146870,ff1010bird,1
159513,ff1010bird,0
174040,ff1010bird,0
155228,ff1010bird,0
53484,ff1010bird,1
55097,ff1010bird,0
145223,ff1010bird,0
54194,ff1010bird,0
378,ff1010bird,1
78514,ff1010bird,1
95089,ff1010bird,0
168811,ff1010bird,0
40831,ff1010bird,1
144078,ff1010bird,0
64490,ff1010bird,0
131114,ff1010bird,0
162332,ff1010bird,0
162665,ff1010bird,0
100389,ff1010bird,0
86967,ff1010bird,0
63105,ff1010bird,0
56907,ff1010bird,1
14526,ff1010bird,0
91231,ff1010bird,0
86771,ff1010bird,0
132111,ff1010bird,0
155223,ff1010bird,0
32401,ff1010bird,0
105311,ff1010bird,0
28251,ff1010bird,0
99157,ff1010bird,0
2528,ff1010bird,0
194490,ff1010bird,0
69870,ff1010bird,0
140846,ff1010bird,0
22423,ff1010bird,0
184950,ff1010bird,0
120587,ff1010bird,1
189268,ff1010bird,0
69089,ff1010bird,0
55251,ff1010bird,1
150976,ff1010bird,0
54817,ff1010bird,0
77790,ff1010bird,0
81871,ff1010bird,0
11697,ff1010bird,0
131106,ff1010bird,0
146691,ff1010bird,0
82904,ff1010bird,0
182531,ff1010bird,0
127314,ff1010bird,0
160000,ff1010bird,0
163264,ff1010bird,0
95960,ff1010bird,0
20291,ff1010bird,1
159164,ff1010bird,0
127132,ff1010bird,1
151550,ff1010bird,1
157404,ff1010bird,1
184278,ff1010bird,1
46231,ff1010bird,0
56636,ff1010bird,0
146325,ff1010bird,0
109082,ff1010bird,0
113581,ff1010bird,1
107611,ff1010bird,0
63722,ff1010bird,0
62064,ff1010bird,0
81765,ff1010bird,1
160536,ff1010bird,0
113383,ff1010bird,1
162667,ff1010bird,0
345,ff1010bird,0
161519,ff1010bird,0
172453,ff1010bird,0
45478,ff1010bird,0
61635,ff1010bird,0
25378,ff1010bird,0
146697,ff1010bird,0
127353,ff1010bird,1
111393,ff1010bird,0
40550,ff1010bird,0
103651,ff1010bird,0
126332,ff1010bird,0
109115,ff1010bird,0
39375,ff1010bird,1
110161,ff1010bird,0
165997,ff1010bird,0
146709,ff1010bird,0
121363,ff1010bird,1
81908,ff1010bird,1
59444,ff1010bird,0
158592,ff1010bird,0
64172,ff1010bird,0
99237,ff1010bird,0
111104,ff1010bird,1
29636,ff1010bird,0
91754,ff1010bird,0
52878,ff1010bird,1
114623,ff1010bird,0
147927,ff1010bird,0
69096,ff1010bird,1
146750,ff1010bird,0
187731,ff1010bird,0
56165,ff1010bird,1
54899,ff1010bird,0
127672,ff1010bird,1
132993,ff1010bird,0
125875,ff1010bird,0
57056,ff1010bird,0
96757,ff1010bird,0
111051,ff1010bird,0
130968,ff1010bird,0
188174,ff1010bird,0
153572,ff1010bird,0
17347,ff1010bird,1
42199,ff1010bird,0
133473,ff1010bird,0
113331,ff1010bird,0
184209,ff1010bird,0
34348,ff1010bird,1
133879,ff1010bird,0
16835,ff1010bird,1
58265,ff1010bird,0
121262,ff1010bird,1
55583,ff1010bird,1
44205,ff1010bird,0
155222,ff1010bird,1
177866,ff1010bird,0
69107,ff1010bird,0
113219,ff1010bird,1
73387,ff1010bird,1
68613,ff1010bird,0
169280,ff1010bird,0
66016,ff1010bird,1
65993,ff1010bird,0
155128,ff1010bird,0
12708,ff1010bird,0
167154,ff1010bird,0
79269,ff1010bird,0
90170,ff1010bird,0
184192,ff1010bird,0
44320,ff1010bird,1
155180,ff1010bird,0
127284,ff1010bird,0
161619,ff1010bird,0
90420,ff1010bird,0
1055,ff1010bird,1
173889,ff1010bird,1
141180,ff1010bird,0
155234,ff1010bird,0
39934,ff1010bird,0
74475,ff1010bird,0
78529,ff1010bird,0
156034,ff1010bird,0
105271,ff1010bird,0
87943,ff1010bird,0
44065,ff1010bird,0
176252,ff1010bird,0
38582,ff1010bird,0
187367,ff1010bird,0
72518,ff1010bird,0
34126,ff1010bird,0
111102,ff1010bird,1
127373,ff1010bird,0
124677,ff1010bird,0
127178,ff1010bird,0
161026,ff1010bird,0
157475,ff1010bird,0
124721,ff1010bird,0
89962,ff1010bird,0
127372,ff1010bird,0
170465,ff1010bird,0
167063,ff1010bird,0
160530,ff1010bird,0
150889,ff1010bird,1
30679,ff1010bird,0
68471,ff1010bird,0
127390,ff1010bird,0
155291,ff1010bird,1
59465,ff1010bird,0
111096,ff1010bird,1
51493,ff1010bird,0
64194,ff1010bird,0
24003,ff1010bird,0
44188,ff1010bird,0
151776,ff1010bird,0
184205,ff1010bird,1
130088,ff1010bird,0
100278,ff1010bird,0
30475,ff1010bird,0
186339,ff1010bird,1
48155,ff1010bird,0
134888,ff1010bird,0
154919,ff1010bird,1
160242,ff1010bird,1
187007,ff1010bird,0
128573,ff1010bird,0
21421,ff1010bird,0
30372,ff1010bird,0
86644,ff1010bird,0
55096,ff1010bird,0
122189,ff1010bird,0
102090,ff1010bird,0
131239,ff1010bird,0
122766,ff1010bird,1
187090,ff1010bird,0
75953,ff1010bird,0
3190,ff1010bird,1
93665,ff1010bird,0
180173,ff1010bird,0
104634,ff1010bird,0
137740,ff1010bird,0
78094,ff1010bird,0
73509,ff1010bird,1
84542,ff1010bird,1
9228,ff1010bird,0
188706,ff1010bird,1
139986,ff1010bird,0
73408,ff1010bird,0
53382,ff1010bird,1
58172,ff1010bird,1
57324,ff1010bird,0
69097,ff1010bird,1
121368,ff1010bird,0
46308,ff1010bird,0
178219,ff1010bird,0
30322,ff1010bird,0
190697,ff1010bird,0
44171,ff1010bird,0
166259,ff1010bird,0
56550,ff1010bird,1
162159,ff1010bird,0
110917,ff1010bird,1
137720,ff1010bird,0
82171,ff1010bird,0
108772,ff1010bird,1
120380,ff1010bird,1
98646,ff1010bird,1
69532,ff1010bird,1
155197,ff1010bird,0
146849,ff1010bird,0
41181,ff1010bird,0
64121,ff1010bird,1
77784,ff1010bird,0
40110,ff1010bird,0
77657,ff1010bird,0
127435,ff1010bird,0
194843,ff1010bird,0
146217,ff1010bird,0
126861,ff1010bird,0
40822,ff1010bird,1
70957,ff1010bird,0
180018,ff1010bird,0
140623,ff1010bird,1
164175,ff1010bird,1
76819,ff1010bird,0
126855,ff1010bird,0
69312,ff1010bird,0
130685,ff1010bird,0
44710,ff1010bird,0
127521,ff1010bird,0
113469,ff1010bird,0
76433,ff1010bird,0
99082,ff1010bird,0
64207,ff1010bird,0
15542,ff1010bird,1
34128,ff1010bird,0
121524,ff1010bird,0
75962,ff1010bird,0
143954,ff1010bird,0
63864,ff1010bird,0
132989,ff1010bird,0
64159,ff1010bird,0
36478,ff1010bird,0
56277,ff1010bird,0
54940,ff1010bird,0
60757,ff1010bird,0
122997,ff1010bird,1
186341,ff1010bird,0
91749,ff1010bird,0
155269,ff1010bird,1
148878,ff1010bird,1
63584,ff1010bird,0
93650,ff1010bird,0
62061,ff1010bird,0
17860,ff1010bird,0
193800,ff1010bird,1
151561,ff1010bird,1
192352,ff1010bird,0
126101,ff1010bird,0
55658,ff1010bird,0
167057,ff1010bird,0
25824,ff1010bird,0
30469,ff1010bird,0
64626,ff1010bird,0
127621,ff1010bird,0
36047,ff1010bird,1
157228,ff1010bird,0
91134,ff1010bird,0
98735,ff1010bird,0
121764,ff1010bird,1
54537,ff1010bird,1
133088,ff1010bird,0
39858,ff1010bird,0
64200,ff1010bird,0
110119,ff1010bird,0
180661,ff1010bird,1
30837,ff1010bird,0
15471,ff1010bird,0
104607,ff1010bird,0
44747,ff1010bird,1
100301,ff1010bird,0
180223,ff1010bird,0
187003,ff1010bird,0
86640,ff1010bird,0
30840,ff1010bird,0
118740,ff1010bird,0
107519,ff1010bird,0
42211,ff1010bird,0
42210,ff1010bird,0
127630,ff1010bird,0
86944,ff1010bird,0
44218,ff1010bird,1
127344,ff1010bird,1
189694,ff1010bird,0
161606,ff1010bird,0
56362,ff1010bird,0
50680,ff1010bird,0
75833,ff1010bird,1
180618,ff1010bird,0
51373,ff1010bird,0
48567,ff1010bird,0
25068,ff1010bird,0
44402,ff1010bird,0
51680,ff1010bird,0
163499,ff1010bird,1
57665,ff1010bird,1
20838,ff1010bird,0
187833,ff1010bird,0
132078,ff1010bird,0
132945,ff1010bird,0
65763,ff1010bird,0
39973,ff1010bird,0
162350,ff1010bird,0
17081,ff1010bird,0
55439,ff1010bird,0
78502,ff1010bird,0
94409,ff1010bird,1
54810,ff1010bird,0
173894,ff1010bird,1
63745,ff1010bird,0
2421,ff1010bird,0
63618,ff1010bird,1
140724,ff1010bird,0
146842,ff1010bird,0
110921,ff1010bird,1
32499,ff1010bird,0
16628,ff1010bird,1
121958,ff1010bird,0
149276,ff1010bird,0
186333,ff1010bird,0
117048,ff1010bird,0
150042,ff1010bird,1
101420,ff1010bird,1
109372,ff1010bird,0
56382,ff1010bird,0
179652,ff1010bird,0
155655,ff1010bird,1
108541,ff1010bird,0
161604,ff1010bird,0
104387,ff1010bird,0
186332,ff1010bird,1
70325,ff1010bird,0
66719,ff1010bird,0
77648,ff1010bird,0
166261,ff1010bird,0
103557,ff1010bird,0
165936,ff1010bird,0
38561,ff1010bird,1
76368,ff1010bird,0
81214,ff1010bird,0
166041,ff1010bird,0
61693,ff1010bird,0
26907,ff1010bird,0
39496,ff1010bird,0
32548,ff1010bird,1
160527,ff1010bird,0
90355,ff1010bird,0
36597,ff1010bird,1
25384,ff1010bird,0
194367,ff1010bird,0
17348,ff1010bird,1
15791,ff1010bird,0
17142,ff1010bird,0
93453,ff1010bird,0
169236,ff1010bird,0
145522,ff1010bird,0
56957,ff1010bird,0
134975,ff1010bird,0
157515,ff1010bird,0
106205,ff1010bird,0
140829,ff1010bird,0
55095,ff1010bird,0
126389,ff1010bird,1
49407,ff1010bird,1
174093,ff1010bird,0
82390,ff1010bird,1
86962,ff1010bird,0
111083,ff1010bird,1
110914,ff1010bird,1
40129,ff1010bird,0
20530,ff1010bird,0
94399,ff1010bird,0
145575,ff1010bird,1
126159,ff1010bird,0
49598,ff1010bird,0
7889,ff1010bird,0
131236,ff1010bird,0
162717,ff1010bird,0
34195,ff1010bird,1
83327,ff1010bird,0
76253,ff1010bird,1
32498,ff1010bird,0
176244,ff1010bird,0
137960,ff1010bird,0
56233,ff1010bird,1
29867,ff1010bird,0
61395,ff1010bird,0
190625,ff1010bird,1
32423,ff1010bird,0
77659,ff1010bird,0
164847,ff1010bird,0
85364,ff1010bird,0
94764,ff1010bird,0
127186,ff1010bird,0
146851,ff1010bird,0
61629,ff1010bird,0
165183,ff1010bird,0
169104,ff1010bird,0
150195,ff1010bird,1
83104,ff1010bird,0
82932,ff1010bird,0
62620,ff1010bird,0
153542,ff1010bird,0
13791,ff1010bird,1
37228,ff1010bird,1
58507,ff1010bird,0
81466,ff1010bird,0
155282,ff1010bird,1
69237,ff1010bird,0
184640,ff1010bird,0
156145,ff1010bird,0
41357,ff1010bird,0
65747,ff1010bird,0
99080,ff1010bird,0
127248,ff1010bird,0
162663,ff1010bird,0
140823,ff1010bird,0
162819,ff1010bird,0
172454,ff1010bird,1
94404,ff1010bird,0
65671,ff1010bird,0
37931,ff1010bird,0
55507,ff1010bird,0
26071,ff1010bird,0
128013,ff1010bird,0
90337,ff1010bird,0
155382,ff1010bird,1
123707,ff1010bird,1
189847,ff1010bird,0
164189,ff1010bird,0
54898,ff1010bird,0
73357,ff1010bird,0
113475,ff1010bird,1
43716,ff1010bird,0
126105,ff1010bird,1
37209,ff1010bird,0
52045,ff1010bird,1
55169,ff1010bird,0
109485,ff1010bird,1
82270,ff1010bird,0
45488,ff1010bird,0
184595,ff1010bird,0
44078,ff1010bird,0
47430,ff1010bird,1
66373,ff1010bird,1
63747,ff1010bird,0
95032,ff1010bird,0
20580,ff1010bird,0
164062,ff1010bird,1
71055,ff1010bird,1
64335,ff1010bird,0
191915,ff1010bird,0
155118,ff1010bird,0
57044,ff1010bird,0
69530,ff1010bird,0
16770,ff1010bird,0
104192,ff1010bird,1
15656,ff1010bird,0
120646,ff1010bird,1
104549,ff1010bird,0
96387578-2dee-4ce5-a731,warblrb10k,1
a731f9ff-0b08-4577-806c,warblrb10k,1
435b8ec7-bc2c-456f-9d8b,warblrb10k,1
e535a147-ab18-4aaf-8fca,warblrb10k,0
ffaa7028-ada7-466a-85ca,warblrb10k,1
b655c3e6-d0d2-4921-bffa,warblrb10k,0
2e1feffb-587e-4df0-a231,warblrb10k,1
c3078cc8-dcbc-4eef-8690,warblrb10k,1
a6bc1e33-af2a-4735-84d3,warblrb10k,1
7392206e-1a34-4a4d-8984,warblrb10k,1
749014b0-20ca-4f14-8e30,warblrb10k,1
fb95a351-e5f5-4407-81a4,warblrb10k,1
9c2f9e8a-2979-4b03-9bc2,warblrb10k,0
64523ef2-2647-4445-a5d7,warblrb10k,1
702b23f4-ee81-40f8-8504,warblrb10k,1
f2328768-7c49-4328-ad29,warblrb10k,0
dcffaa68-4f88-47a7-bf1e,warblrb10k,0
4c446e4b-6aab-4979-8655,warblrb10k,1
b7c28b79-7bdb-4b7f-8b9a,warblrb10k,1
fea8812a-e51d-4bc3-8fe5,warblrb10k,1
816b9cd9-70e7-4c81-9f41,warblrb10k,1
cc53fb92-2d0f-4b6d-bab4,warblrb10k,0
f95a539d-9d8c-4226-84f8,warblrb10k,1
e5952a89-3fd2-4c8d-ac06,warblrb10k,1
befce91e-058d-4764-8a78,warblrb10k,1
f674a7b9-13ab-42a7-8946,warblrb10k,1
005fe9f3-438a-41e5-9322,warblrb10k,1
5a72b175-63e3-4054-815a,warblrb10k,1
b245d34f-879d-4cf2-be0e,warblrb10k,1
2aeb9e6f-8eb3-4c83-85a9,warblrb10k,0
f710cc3b-a833-45af-8b9c,warblrb10k,1
6cbbe6aa-7d6a-4a63-9b25,warblrb10k,1
716681d6-f60c-48c1-8eaa,warblrb10k,1
2dbd4036-42e0-4040-8215,warblrb10k,1
4418eb81-e9f0-415f-b75b,warblrb10k,1
bef79001-5905-4e85-a536,warblrb10k,1
53945b24-7d78-4a7b-8702,warblrb10k,1
6ecb92cd-e605-4f79-b339,warblrb10k,1
be31dda4-3b86-48fe-8919,warblrb10k,0
d8b7584b-4210-4aad-a47c,warblrb10k,1
ae004e2b-96c9-4159-b034,warblrb10k,1
6f2a57e4-4477-44ee-aa60,warblrb10k,0
fd4271e8-dc5a-4b8b-a202,warblrb10k,1
6dc1b96d-2c38-40cd-a5b5,warblrb10k,1
