itemid,datasetid,hasbird
0aba69e4-2223-40c8-acb2-d75e3b634006,BirdVox-DCASE-20k,1
0abc3a04-fe55-4e8f-abf7-5b2697cceed5,BirdVox-DCASE-20k,0
0abd3cea-6c2b-4763-ab1c-2be25db89146,BirdVox-DCASE-20k,1
0abe38e5-a538-4888-af6b-f76ecc3f4e93,BirdVox-DCASE-20k,1
0abf384b-1f4d-42fa-ad79-ad9a3014b20e,BirdVox-DCASE-20k,1
0abfd7fc-2c10-4200-a632-9dc84f6055a2,BirdVox-DCASE-20k,0
0ac663ac-3682-4464-ae4b-c12747add7ae,BirdVox-DCASE-20k,0
0acc2195-fa51-4218-a146-5ac42052837a,BirdVox-DCASE-20k,1
0acf3411-3cb0-48e8-a6d2-15d1aaa30362,BirdVox-DCASE-20k,1
0acf7c0d-8521-4c77-a5d6-3120584ebf44,BirdVox-DCASE-20k,1
0ad219f8-7d83-4b59-a883-2d6ef9f4ff26,BirdVox-DCASE-20k,0
0ad25733-5878-421d-a93b-2ea9f21c9154,BirdVox-DCASE-20k,1
0ad399c4-274c-4b15-ae5c-f5ef9edb0946,BirdVox-DCASE-20k,1
0ad5006c-2907-4b4b-adf9-c8acbe6d89b8,BirdVox-DCASE-20k,0
0ad7dd62-7329-4396-a2ff-7e19a9b2f63e,BirdVox-DCASE-20k,1
0ad8301c-da0a-4347-acab-c7eef17c9806,BirdVox-DCASE-20k,1
0adb4617-38f8-4f04-a7e2-99f2e579c777,BirdVox-DCASE-20k,0
0adbeea8-6d68-48dc-a8de-f8f804d18aca,BirdVox-DCASE-20k,1
0adcee89-984b-41bc-a186-66c01c59edce,BirdVox-DCASE-20k,0
0add6292-0e95-421f-acfa-ed49b7f3aff9,BirdVox-DCASE-20k,0
0ae13aa7-585f-4ab8-a5bb-573ada595b22,BirdVox-DCASE-20k,1
0ae4e9a7-2921-474b-aebf-cc8194c2f117,BirdVox-DCASE-20k,1
0aed7290-ee01-4233-a659-c8c1c6af2401,BirdVox-DCASE-20k,1
0af58a0b-2e46-4f22-a90c-b45d1ffe8df2,BirdVox-DCASE-20k,0
0af61552-6f80-46f0-a246-e0e8bcb5aeee,BirdVox-DCASE-20k,1
0afe31b0-f436-4030-aa1e-83577926da74,BirdVox-DCASE-20k,1
0b015220-b670-4d93-a66d-6e2ab43886ea,BirdVox-DCASE-20k,0
0b028957-3c8f-41e7-a858-de61f7c4712b,BirdVox-DCASE-20k,0
0b048690-9c70-4a01-a6d3-f181a9e97f0f,BirdVox-DCASE-20k,1
0b079bba-4b0f-4cd5-a2fc-7ba78bef931e,BirdVox-DCASE-20k,0
0b096f3b-cd16-4f4e-ac83-e1d1f38674f3,BirdVox-DCASE-20k,1
0b0ee1b4-4ef0-42d4-a609-9f094449cd09,BirdVox-DCASE-20k,1
0b147d36-5ee4-443b-a1af-13c93bf17e43,BirdVox-DCASE-20k,1
0b19380d-e6f2-4f8a-a9a8-44719c97fef3,BirdVox-DCASE-20k,1
0b1c1b74-59a8-4c1c-a6c4-1b8f55356075,BirdVox-DCASE-20k,1
0b1ede89-a196-4ccd-aab5-73404075d34b,BirdVox-DCASE-20k,1
0b1f6d68-9dbf-49bb-aef2-c8a6c1dc604d,BirdVox-DCASE-20k,0
0b206be2-43c2-4eb1-a9c1-d650b1f3b65f,BirdVox-DCASE-20k,0
0b251840-dbee-4a4d-a703-6c7ec5ec238e,BirdVox-DCASE-20k,0
0b277755-c15b-4831-a2c9-71e1e01c6c2c,BirdVox-DCASE-20k,1
0b2a77ef-390e-4778-a7ac-cd06ad3e04cc,BirdVox-DCASE-20k,0
0b3079e3-3bb1-42cd-a33f-97ecb6a1ec2e,BirdVox-DCASE-20k,0
0b3641b0-6814-4b1b-add5-ca3a3c253539,BirdVox-DCASE-20k,0
0b3a80c1-6d01-4a53-a655-4160fc86bafd,BirdVox-DCASE-20k,0
0b3d438a-c693-4224-a302-68e2b3b64deb,BirdVox-DCASE-20k,0
0b40b27f-632d-47de-a92c-0b6f0d3d6f1c,BirdVox-DCASE-20k,0
0b43127d-1599-473e-aab1-1b5531a15cf3,BirdVox-DCASE-20k,1
0b4bc925-6a45-4090-ac77-d236f347e147,BirdVox-DCASE-20k,1
0b4ed1ea-de9b-43d2-a8ee-b8c6e74ce8f6,BirdVox-DCASE-20k,1
0b52ffe8-f753-4c59-af9e-f3b56bc4cbca,BirdVox-DCASE-20k,1
0b5326ee-788e-47ac-a4e1-1bcb5028ecb2,BirdVox-DCASE-20k,0
0b5402d8-4f2c-423c-a2aa-7a0fce9e1f23,BirdVox-DCASE-20k,1
0b5d06b8-d9d1-4c04-aad3-39ac28415e4a,BirdVox-DCASE-20k,0
0b5d7474-8435-4bcf-afa5-c316ff50c4f0,BirdVox-DCASE-20k,0
0b654d8f-5142-4585-aef5-6398e2173521,BirdVox-DCASE-20k,0
0b6d9afe-931f-4984-abc2-9fd858a72843,BirdVox-DCASE-20k,1
0b6df72e-ea07-4501-a4ae-9731963e364b,BirdVox-DCASE-20k,0
0b7289ef-fc20-46f7-a7cf-3af0df62481a,BirdVox-DCASE-20k,0
0b7459dc-9301-4957-a083-c4c2536b6b05,BirdVox-DCASE-20k,0
0b749b49-3ed5-4f11-ab61-499c4a4608c0,BirdVox-DCASE-20k,0
0b795fb2-7645-4d1d-a365-b0473aa0d1f0,BirdVox-DCASE-20k,0
0b7a8d72-1b95-4b6b-a9a6-5bc3c0dcf482,BirdVox-DCASE-20k,1
0b7b9169-adbe-4a1f-a268-fef1938d9c2a,BirdVox-DCASE-20k,1
0b7c06d3-50c6-4046-a795-dcfe0d95b776,BirdVox-DCASE-20k,0
0b7c4407-9c27-4ada-a6e1-4d91095db3c7,BirdVox-DCASE-20k,0
0b7eb008-29d5-4ef3-ad91-6c62efbf1896,BirdVox-DCASE-20k,0
0b80d45d-c313-4614-a865-89182a4641f1,BirdVox-DCASE-20k,1
0b80d542-3239-4f00-a709-86e703be534d,BirdVox-DCASE-20k,0
0b8347c0-513e-45cc-aef5-552fa2ff1ad5,BirdVox-DCASE-20k,0
0b87f837-8d6f-47e1-a353-b3e142fde595,BirdVox-DCASE-20k,1
0b8f83b6-89a6-46ea-a731-a564dea9a41b,BirdVox-DCASE-20k,0
0b917f5e-5dbf-47f4-ab07-9147d0b67b36,BirdVox-DCASE-20k,0
0ba48318-c618-4160-a564-5ff5037f1ec5,BirdVox-DCASE-20k,0
0bae5e89-1653-455a-a10c-ce809f5507a7,BirdVox-DCASE-20k,0
0bb91c58-89b2-4b35-aad9-83aed0fdd6cf,BirdVox-DCASE-20k,1
0bbd5f9f-a29f-4d05-a372-59be0ae67c8a,BirdVox-DCASE-20k,1
0bc0659b-02a0-4c51-a733-fea4e9515fcb,BirdVox-DCASE-20k,1
0bc38b35-2c8a-4f6d-a9bd-36545cc0f014,BirdVox-DCASE-20k,0
0bc3cd59-b62d-4aec-a2a9-eaa6c6ba4942,BirdVox-DCASE-20k,1
0bc44e0b-5920-459f-abb3-5006f492661d,BirdVox-DCASE-20k,1
0bc7c137-126c-49d8-a84c-74b4074cd28a,BirdVox-DCASE-20k,0
0bcaebe7-a30c-4acd-ae4b-9fd2171601b0,BirdVox-DCASE-20k,1
0bccaf28-7899-45e5-a787-a64406d099a5,BirdVox-DCASE-20k,0
0bcf5020-e1c5-4d6c-a9bc-874187560d1e,BirdVox-DCASE-20k,1
0bd0e3f8-7934-4b19-a24a-3abcf3df0d40,BirdVox-DCASE-20k,1
0bd3becb-6c48-44bd-a9a6-fbdf59d29c1d,BirdVox-DCASE-20k,1
0bd75eff-7569-4510-a2cf-e55d97abcd92,BirdVox-DCASE-20k,0
0bd91351-ebe5-44a0-aeaf-1367d35d1bff,BirdVox-DCASE-20k,0
0bde558a-5588-49bc-a906-d3b6466d6a5c,BirdVox-DCASE-20k,1
0bdf8523-cb12-4f04-a30c-3ff5cb151a76,BirdVox-DCASE-20k,0
0be2ad6a-b52c-4794-ad34-235e15364c89,BirdVox-DCASE-20k,1
0be3b121-9100-4715-aef0-b46eacc97387,BirdVox-DCASE-20k,0
0be5727f-d606-4794-a971-252119edf41f,BirdVox-DCASE-20k,1
0bea8400-6fb0-4d2a-a916-e550ae75a137,BirdVox-DCASE-20k,0
0beb8fa2-6a10-4d2e-aa53-584c772a2eed,BirdVox-DCASE-20k,0
0bfc945e-40f0-4fa1-a2ea-19f9f2f8e9f5,BirdVox-DCASE-20k,1
0bfe7b27-f644-47e0-a957-5774173876f8,BirdVox-DCASE-20k,1
0bffd68f-7dc1-451d-a227-7e095350db70,BirdVox-DCASE-20k,0
0c025b56-a744-4f28-a1ac-837b30332dbb,BirdVox-DCASE-20k,1
0c02e3f6-2cbe-43d3-a12c-b9828b283ba5,BirdVox-DCASE-20k,1
0c02f9e5-b6a4-40b6-a9e0-965fff5bae33,BirdVox-DCASE-20k,1
0c07fb5a-ec57-4262-afdb-37332fa12e4b,BirdVox-DCASE-20k,0
0c0802ab-2255-4b26-a8fc-1ba5de2febbb,BirdVox-DCASE-20k,0
0c09da63-fc80-427b-aa64-af38e13e1f7d,BirdVox-DCASE-20k,1
0c0c5776-3ebb-42c0-a702-de2b094b385a,BirdVox-DCASE-20k,0
0c0e4a23-1540-4eb1-a9c4-70379e33ba7a,BirdVox-DCASE-20k,1
0c102558-8428-4a49-af5d-524b36ab88de,BirdVox-DCASE-20k,0
0c109eb6-87d9-4bec-a0c9-2d8b9668b81c,BirdVox-DCASE-20k,1
0c16cdcd-4ab3-4759-a432-cf06217e0f32,BirdVox-DCASE-20k,1
0c2d4241-81cf-4ea4-a6f8-fec814fa08d2,BirdVox-DCASE-20k,1
0c2f681b-9ac8-4273-afff-c520699a811c,BirdVox-DCASE-20k,1
0c30f1dc-209e-424f-ac02-8a134c06f159,BirdVox-DCASE-20k,0
0c3628d8-e909-4f5f-acf0-15ab95b42fef,BirdVox-DCASE-20k,0
0c451429-abd3-4971-aaa9-857a4330630e,BirdVox-DCASE-20k,1
0c463a9d-2014-4734-afbc-6b242f5e921b,BirdVox-DCASE-20k,0
0c47734b-174d-4ddf-a6c5-9f6975f3ac90,BirdVox-DCASE-20k,1
0c48ef9b-4919-4033-ac67-7e8f503e80ce,BirdVox-DCASE-20k,0
0c4c3506-729b-44e4-a510-73961fa8a66b,BirdVox-DCASE-20k,0
0c4da213-ac60-4a00-ae70-79879e314be9,BirdVox-DCASE-20k,1
0c505a59-3f12-49dd-aa93-9f6779c7d661,BirdVox-DCASE-20k,1
0c516df7-5522-4f81-a377-637b849c3daa,BirdVox-DCASE-20k,0
0c52a80b-b597-42e0-a78d-d2dc6d427bd5,BirdVox-DCASE-20k,1
0c592d5d-abef-4f95-a172-00d739a30a75,BirdVox-DCASE-20k,1
0c59fe71-4f6a-415f-a8a7-a9ead4c538f3,BirdVox-DCASE-20k,1
0c5d834a-3398-476b-a7e5-424cc2b1a2a9,BirdVox-DCASE-20k,0
0c5f8e1d-a3ce-48f7-a764-c663af005a8b,BirdVox-DCASE-20k,1
0c5fb9c6-a5ca-4f6d-ae9d-b089050da47f,BirdVox-DCASE-20k,1
0c6361c5-b0f6-4ff4-a245-010de6905717,BirdVox-DCASE-20k,0
0c63dbb3-f571-441f-a877-0ee6dabe3a53,BirdVox-DCASE-20k,0
0c64e409-5fea-425d-a4fe-b0e7ee6fc8d8,BirdVox-DCASE-20k,1
0c6c1660-fac6-4285-a6ff-8c5fe15e9c88,BirdVox-DCASE-20k,0
0c6cb5fb-0b1a-4627-a0de-74d8da09b1f2,BirdVox-DCASE-20k,0
0c6dc2e1-4a56-417b-a7ef-c8fa058527c0,BirdVox-DCASE-20k,0
0c70a4d5-07f3-4f5a-a190-6c90ce524798,BirdVox-DCASE-20k,1
0c7571c2-cc53-48fd-ad1d-df63b8ce9064,BirdVox-DCASE-20k,0
0c7707b0-8088-42e1-a50b-f918757198bd,BirdVox-DCASE-20k,1
0c798ece-a34c-4a71-ac48-990ef3725b3c,BirdVox-DCASE-20k,0
0c8339e8-e562-489f-ad25-c26fc72df5f8,BirdVox-DCASE-20k,1
0c87503c-387d-485c-a2f1-47da1a123a8e,BirdVox-DCASE-20k,1
0c891f6f-cbbe-4159-a9c3-0017a28fc5e1,BirdVox-DCASE-20k,0
0c8df003-c1ec-4a20-a475-2388358a0e21,BirdVox-DCASE-20k,1
0c8efa80-bf08-4ebb-ae07-990a2104c4c8,BirdVox-DCASE-20k,1
0c8f7f1e-ad7c-4ae9-abe0-d2a1f2ed0e96,BirdVox-DCASE-20k,0
0c93677b-337e-46df-a6fd-9bc2ced01060,BirdVox-DCASE-20k,1
0c9406b9-495c-466d-ad70-0d8aa8755b6a,BirdVox-DCASE-20k,0
0c97a9cc-6f20-46f8-ac24-cc936cb6c342,BirdVox-DCASE-20k,0
0c983624-94c9-488f-a30a-ff4607d91844,BirdVox-DCASE-20k,0
0c99653a-17e0-4dbf-a45b-33708e8d1140,BirdVox-DCASE-20k,0
0c99c6a0-1b16-42f1-a3a2-562267c57d7d,BirdVox-DCASE-20k,0
0c9b65ef-f98e-4c04-a9c9-f177b66fc2e8,BirdVox-DCASE-20k,1
0c9b98cc-388a-4baf-a5ae-e042c8b7903c,BirdVox-DCASE-20k,0
0c9fa481-24ef-4ccf-af5f-b31f5503d54e,BirdVox-DCASE-20k,1
0ca2af3d-8c88-4c7a-a14e-7e0fe4b6d347,BirdVox-DCASE-20k,1
0ca380ac-bb61-416c-ac90-879a9b2c02a5,BirdVox-DCASE-20k,0
0ca55b57-499d-4ead-a71b-f10a4472c650,BirdVox-DCASE-20k,0
0ca59f4b-1435-4aeb-a125-ad50c6e30068,BirdVox-DCASE-20k,0
0cae62c1-bd73-4cfa-a1e1-052d46359ec4,BirdVox-DCASE-20k,1
0caf27bc-0cd3-4aff-a0e1-2fc847f7a43e,BirdVox-DCASE-20k,1
0cb465da-4368-427f-a2af-382ab2322df0,BirdVox-DCASE-20k,1
0cb76b99-29d0-43bb-a679-4944c02b1543,BirdVox-DCASE-20k,1
0cc17ef3-2eee-45af-ab90-474ebaf28d5c,BirdVox-DCASE-20k,0
0cca6c33-7b5d-4995-adae-22dbba7adc80,BirdVox-DCASE-20k,0
0cca9d59-2845-4cc7-a197-8c6a70466b40,BirdVox-DCASE-20k,1
0cccbb3f-5936-413d-afda-9e5161ce162c,BirdVox-DCASE-20k,1
0cce6752-0e45-4124-ab5c-0f548aab9dc9,BirdVox-DCASE-20k,0
0cd387a0-0d70-4a2c-aa01-8394a2368038,BirdVox-DCASE-20k,0
0cd91930-026b-4f4f-a096-d354a78b138e,BirdVox-DCASE-20k,1
0cdb7f9e-a6c1-47d7-a7ed-32b2a860224e,BirdVox-DCASE-20k,1
0cdea1c9-81c3-42ea-a67d-ac358f7ac8e6,BirdVox-DCASE-20k,0
0ce0d46a-c4f0-4486-adf2-248d3f94814f,BirdVox-DCASE-20k,1
0ce868e7-d6fe-43ef-aca7-fe078f611ac9,BirdVox-DCASE-20k,1
0ceae2fd-3e07-4cee-acac-fc444dd4bd65,BirdVox-DCASE-20k,0
0cec6d04-1493-4a06-a6c5-f92ce940f2fa,BirdVox-DCASE-20k,0
0cec944e-96f5-421c-a80e-1b339c1f164a,BirdVox-DCASE-20k,0
0cede38d-deab-4d87-a31f-a70a716f090c,BirdVox-DCASE-20k,0
0cf16f9f-e6c6-49ad-a267-61324cbb287c,BirdVox-DCASE-20k,1
0cf30d60-fac1-4cae-a7e0-73e5897028de,BirdVox-DCASE-20k,1
0d00f4ad-b14e-4706-a2a0-641f392122a6,BirdVox-DCASE-20k,0
0d021340-5a22-4290-a84e-253288e5e74c,BirdVox-DCASE-20k,0
0d02d088-4ca5-47c5-aab9-c45cb693b57f,BirdVox-DCASE-20k,1
0d056913-331d-45d4-a4d5-5076694907cf,BirdVox-DCASE-20k,1
0d0696c8-84ab-434d-abd1-47bee0efb0d6,BirdVox-DCASE-20k,0
0d09de87-5acf-4ee1-a4b1-8ee68a449ace,BirdVox-DCASE-20k,1
0d0dba98-3317-46ff-a9dc-729ef0bb1378,BirdVox-DCASE-20k,1
0d0f5b2c-a499-4c40-a18c-293e3443fa59,BirdVox-DCASE-20k,0
0d137cfd-fcd4-432f-aaba-c549b12d37f6,BirdVox-DCASE-20k,0
0d1cc0a1-4a64-499b-acd5-c86a63518495,BirdVox-DCASE-20k,0
0d1f0fa8-68fc-4d76-aaab-eb1a841e41d3,BirdVox-DCASE-20k,0
0d2535ef-ed85-4d06-ac3b-1b013fc5a506,BirdVox-DCASE-20k,1
0d269b16-0651-4f32-a1a2-91a462eb69f1,BirdVox-DCASE-20k,0
0d2b25ea-7931-4b04-a750-4c7c7a20834e,BirdVox-DCASE-20k,0
0d2dc17d-103a-4bb2-a046-caa9f13d7137,BirdVox-DCASE-20k,1
0d2e66be-ce50-43e4-a13c-cad630bfee19,BirdVox-DCASE-20k,1
0d390e43-b00b-4cd3-a45c-623250f8d869,BirdVox-DCASE-20k,1
0d3d5071-76f5-4bb2-a7a1-d1ec6fcfa5b0,BirdVox-DCASE-20k,0
0d3f7c0d-5d51-4797-a637-3112807f1378,BirdVox-DCASE-20k,0
0d3fb742-368b-4e9d-a88c-135f60de5d7f,BirdVox-DCASE-20k,0
0d402542-ee4e-4fc7-aeed-aa3ddccf47fb,BirdVox-DCASE-20k,0
0d481c02-61cd-491a-ab57-b61937567d83,BirdVox-DCASE-20k,1
0d495b7d-a0f4-457d-a32f-db2caf9e2f51,BirdVox-DCASE-20k,1
0d498895-db46-4114-afbd-dbc6fc580914,BirdVox-DCASE-20k,1
0d4d98a9-c8c9-47a8-aebb-4a43680239d1,BirdVox-DCASE-20k,1
0d4deed6-182e-41bb-a072-7e1247923904,BirdVox-DCASE-20k,0
0d5079c7-93b4-46df-afc3-bdc75c385f09,BirdVox-DCASE-20k,1
0d52ba93-02c6-482b-a9ad-43e1c37ac9e9,BirdVox-DCASE-20k,0
0d534c64-e9a2-4339-a817-f1494d6f685d,BirdVox-DCASE-20k,1
0d53550a-24fa-4bd7-ae17-1e2a3db98fcb,BirdVox-DCASE-20k,0
0d555632-fb98-436a-acf8-59f92a28d686,BirdVox-DCASE-20k,0
0d623687-3fad-4db8-a8b8-d7a4f92e2716,BirdVox-DCASE-20k,0
0d6db88e-0680-4dd9-ae61-bcc72687d406,BirdVox-DCASE-20k,1
0d6f5183-7c32-4e22-a778-a8f76974bf14,BirdVox-DCASE-20k,1
0d704a95-ca9d-4f76-a456-fc379064d07d,BirdVox-DCASE-20k,0
0d74df1d-58fb-4e9d-ae91-72fddafc2f65,BirdVox-DCASE-20k,1
0d7709d9-889b-4d7b-a9b1-7148492455ea,BirdVox-DCASE-20k,0
0d78420d-9894-4600-a94f-7d5846010388,BirdVox-DCASE-20k,1
0d7ca9f8-3754-47a0-a777-ddd56a4fd472,BirdVox-DCASE-20k,1
0d7e3671-23d4-46f6-a2f7-591aac5b3e32,BirdVox-DCASE-20k,0
0d884566-2bb7-43f1-a569-1b75b81c91ea,BirdVox-DCASE-20k,0
0d93873e-2ab8-498f-a6a0-2887e5516d18,BirdVox-DCASE-20k,0
0d93ac43-b60a-4d22-a793-299bff226c73,BirdVox-DCASE-20k,1
0d9459b8-6445-4f3d-a11b-22912dda8a8f,BirdVox-DCASE-20k,0
0d94ff3d-9ed6-4b4e-a531-a0ca5acd4340,BirdVox-DCASE-20k,1
0d961050-28ec-46c5-ac3c-8b259b693fd4,BirdVox-DCASE-20k,0
0d9a64c2-f210-4c7b-aa53-009531904742,BirdVox-DCASE-20k,0
0da5a96c-5006-4c36-ae76-c8e44b8861a1,BirdVox-DCASE-20k,1
0dab7726-2a28-4bab-abec-a6537573ec19,BirdVox-DCASE-20k,1
0dad18a3-e09f-4e64-a650-5f6e0e33f271,BirdVox-DCASE-20k,1
0dade4d9-aacc-4692-af98-3df61ccc7508,BirdVox-DCASE-20k,1
0db097d8-6633-4f47-ac89-c15dc0ded590,BirdVox-DCASE-20k,1
0db1b88e-2004-4c3e-af25-ef87201b08b4,BirdVox-DCASE-20k,0
0db70cd9-a03b-458b-ae80-21d77150f774,BirdVox-DCASE-20k,1
0dba7455-0b65-4d8b-acc3-8d5e48271215,BirdVox-DCASE-20k,0
0dbc912a-58d5-4d2b-a1a4-a231442ac3cd,BirdVox-DCASE-20k,0
0dc86709-bb3a-4570-a24f-9cadc165db78,BirdVox-DCASE-20k,0
0dc97e9e-51a6-4824-a29b-a11ee7bae73d,BirdVox-DCASE-20k,1
0dcc834b-027c-47cf-a7fb-669bfc8f27ca,BirdVox-DCASE-20k,1
0dcdf7aa-96f5-428d-a3a2-31fbe02f4086,BirdVox-DCASE-20k,1
0dd287f1-1cee-4d3f-a777-fd8b57ea4a1f,BirdVox-DCASE-20k,1
0dd4b64d-85b7-452f-a8b2-e9739f40dd6d,BirdVox-DCASE-20k,1
0dd559cd-4ed9-4d17-a610-62e74b399116,BirdVox-DCASE-20k,1
0ddacd7b-4d17-4d82-a6c9-b5c9d9dfcf72,BirdVox-DCASE-20k,0
0de0dd85-3de1-4e1c-a6f1-c62ad51a9706,BirdVox-DCASE-20k,0
0de21c72-7622-4bd2-a90e-2e58d6fd3635,BirdVox-DCASE-20k,1
0de617e3-8438-4d07-a18c-96b24480b247,BirdVox-DCASE-20k,0
0de8d75d-d2d7-46ed-a3fc-5ba2654b1b3a,BirdVox-DCASE-20k,1
0dee21f8-863d-4a43-a2d2-afb46459b2c2,BirdVox-DCASE-20k,0
0df30885-da27-4bb7-a290-2a81587bc244,BirdVox-DCASE-20k,0
0dfc6e82-843d-4bb9-aadd-9b1c48bfa2ef,BirdVox-DCASE-20k,0
0e00a9e7-d769-4c7c-a734-aa1b1617f515,BirdVox-DCASE-20k,1
0e028fee-480a-47f3-a2fc-87c0615232ac,BirdVox-DCASE-20k,1
0e02c33b-53c5-4036-a85f-9cbefb6d16d7,BirdVox-DCASE-20k,1
0e0bfea4-9db3-489c-a6d6-bfddc7173028,BirdVox-DCASE-20k,1
0e0df003-5ab3-473c-a195-457473fdfc38,BirdVox-DCASE-20k,1
0e0f5fd6-342b-4860-a565-ff4f55e9de17,BirdVox-DCASE-20k,0
0e108a18-5774-487b-aac5-37a743fc44fe,BirdVox-DCASE-20k,1
0e11697d-c305-4a0e-aacf-43342afbdf1a,BirdVox-DCASE-20k,1
0e129f26-a3d8-4c97-a053-0397ff9e102d,BirdVox-DCASE-20k,1
0e1557c7-a42a-4434-af18-3c4a6d5f3cc5,BirdVox-DCASE-20k,0
0e181a5e-75d2-49ea-a473-52cc43d3f47d,BirdVox-DCASE-20k,1
0e1ca753-9f7d-4f22-a51f-2e724faa348d,BirdVox-DCASE-20k,1
0e1d233a-98dc-4c52-a221-5fac6c357cde,BirdVox-DCASE-20k,1
0e251b63-a777-4fd5-a1ba-db77979247f0,BirdVox-DCASE-20k,1
0e258200-2e5c-4e78-a96b-b9d743fcbf19,BirdVox-DCASE-20k,0
0e28a9e4-ab11-4cdd-a7ab-0923c0bf0c81,BirdVox-DCASE-20k,0
0e28c0b5-b01e-4f05-a4b9-b4b12c9f37a2,BirdVox-DCASE-20k,0
0e2dae74-526d-4e61-a193-5f580120eace,BirdVox-DCASE-20k,1
0e31847c-f379-4ff2-a946-be178aca5628,BirdVox-DCASE-20k,0
0e33a841-db26-458e-ac91-9414f373f0dc,BirdVox-DCASE-20k,0
0e3bba45-228b-49b2-a914-3498371b9e81,BirdVox-DCASE-20k,1
0e3f8fc3-9512-4fdb-a42c-c84d7cf48214,BirdVox-DCASE-20k,1
0e406ea7-c9fa-4db3-a277-15016fb1e0d3,BirdVox-DCASE-20k,1
0e439429-dc89-4be6-aee0-8a2c75794e87,BirdVox-DCASE-20k,0
0e4576b4-549c-40f2-a5b4-7d1aaa357afb,BirdVox-DCASE-20k,0
0e46bf0b-6b73-4c37-aa39-6dabc3eace83,BirdVox-DCASE-20k,1
0e4788d1-9132-40de-a34b-1d14caaf3be9,BirdVox-DCASE-20k,1
0e4b1f5d-5345-498b-a9d3-27f5a15e55cd,BirdVox-DCASE-20k,1
0e4b428b-49e8-4f05-ae9d-1eed24910d7e,BirdVox-DCASE-20k,0
0e4c71ac-0218-4d9e-a73c-05c467787018,BirdVox-DCASE-20k,1
0e526be7-fbe7-4295-a183-29b8f84ad3f6,BirdVox-DCASE-20k,1
0e562613-970b-40e1-a388-984bdb4ab16f,BirdVox-DCASE-20k,0
0e5743aa-3bdb-43e6-a891-a10ee43af492,BirdVox-DCASE-20k,0
0e58521b-10ed-4714-ac7b-58177be21f54,BirdVox-DCASE-20k,0
0e5992a9-a617-4480-aa14-ceb04e8fd492,BirdVox-DCASE-20k,1
0e5b59b6-5c0f-48a3-ab21-5555a733296d,BirdVox-DCASE-20k,0
0e61bdcb-4c83-474b-a1d4-fd57d267c886,BirdVox-DCASE-20k,1
0e62197b-03fc-4792-a018-feb0c57c154f,BirdVox-DCASE-20k,0
0e6328de-b53d-4d2d-a614-fd8b48a66563,BirdVox-DCASE-20k,0
0e65dc2b-3151-4f84-afac-816ac94201cc,BirdVox-DCASE-20k,1
0e6cb33b-0116-46bf-ad24-f65acb96eec9,BirdVox-DCASE-20k,0
0e6d1762-299c-482c-ae74-2928bf922499,BirdVox-DCASE-20k,0
0e7437de-bad0-4ab1-ab2b-8d07cf2b6604,BirdVox-DCASE-20k,1
0e777ecb-fcfb-434f-a4fa-5c8ce5592890,BirdVox-DCASE-20k,1
0e79dd9a-8918-429b-ad38-9916fd954afe,BirdVox-DCASE-20k,0
0e7c49ef-818e-4bc3-ae5c-c7905f75bbf5,BirdVox-DCASE-20k,1
0e7d06b3-61ff-48b0-afba-309e02def5af,BirdVox-DCASE-20k,0
0e7d7247-c187-4fd3-a5a7-87c4b09f4444,BirdVox-DCASE-20k,0
0e7f9246-16fc-4a5b-ab05-bf8413b5cc2e,BirdVox-DCASE-20k,0
0e8290b5-0d62-4d8d-a6ed-5d0c14b51c2f,BirdVox-DCASE-20k,0
0e831062-ecb0-4bc1-a554-5b6bde157a6a,BirdVox-DCASE-20k,1
0e85b4f3-fdbf-47a8-a211-9db9dac61044,BirdVox-DCASE-20k,1
0e94a8da-1f6e-4d2a-a0cb-59f72d98a141,BirdVox-DCASE-20k,0
0e9bd73c-0384-4f31-a9f9-600edd863b88,BirdVox-DCASE-20k,0
0e9d8599-d366-4c23-a075-0f9be239ec77,BirdVox-DCASE-20k,1
0ea0d555-368b-479e-a5e9-185203599908,BirdVox-DCASE-20k,1
0ea2be10-504f-4e24-ac22-930c50559c1b,BirdVox-DCASE-20k,0
0ea6796a-f922-4245-ad59-26ae4aae082a,BirdVox-DCASE-20k,1
0ea86931-5cff-4315-a489-d320a461ce8e,BirdVox-DCASE-20k,1
0eb198db-070e-45db-a928-94ba3134d0a9,BirdVox-DCASE-20k,0
0eb2f2c7-b724-4836-a8b7-1c259109e4e9,BirdVox-DCASE-20k,1
0eb836b4-0419-4bc8-ac68-a9e950d793f6,BirdVox-DCASE-20k,0
0eb9049d-5eb1-40f7-aa57-e693a01b096e,BirdVox-DCASE-20k,0
0ebb5b34-7684-47a7-ac13-5539c67a1c13,BirdVox-DCASE-20k,0
0ebc9c65-6bc2-46c0-a4a7-f6d0d92e5528,BirdVox-DCASE-20k,1
0ebe6300-73f6-428b-a262-bf1a2a924508,BirdVox-DCASE-20k,1
0ec4124e-78d0-4781-a06d-76e19e2366a8,BirdVox-DCASE-20k,0
0ec6c5cf-4b6e-419e-a156-c3a93dbb59ec,BirdVox-DCASE-20k,1
0ec6dc8d-6514-4360-adc7-42f118ef691c,BirdVox-DCASE-20k,0
0ec926ee-3433-4d43-a88a-cb8e32f9eb23,BirdVox-DCASE-20k,0
0ecc0d48-f246-4845-aaf6-f96ade0fa80d,BirdVox-DCASE-20k,0
